rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,item,condition,method,process,score_mean,score_std,score_median,n_ratings
0.03208982,0.03086309,0.07312754755434783,0.055538411312471704,2740.580767779815,1325.8110231158332,3013.059114283522,570.1257196157945,5028.34621263587,2424.495368577035,-355.0511,71.63201,132.92007,43.66521,-40.379772,26.851795,15.423162,31.296404,-3.8604467,20.187788,24.762144,21.095629,-1.7311702,11.128663,-8.59209,12.109719,-4.1965666,10.032013,-1.8232356,7.3091383,-6.9505305,10.276664,-10.193201,8.996608,-3.8721619,8.696679,DE_SitaSings_remix1_LD0,Ref,DE,reference,98.53846153846153,6.506801175574797,100.0,26
0.036787026,0.028557902,0.039339696415618956,0.0246666982674638,1128.176315738187,409.340007477849,908.3910941943678,177.97989395107575,2192.1800388358315,636.028829454072,-408.02042,50.68297,201.4906,39.159668,-4.9102435,24.36945,-33.973633,19.322828,36.360157,20.808855,25.733925,11.973092,-26.842405,16.385956,-16.390862,11.406939,10.83515,11.883342,-8.1058235,9.58568,-22.842941,13.861132,-0.4755422,10.087156,8.196261,7.8701096,DE_SitaSings_remix2_LD6,LP3.5,DE,LP35,23.0,13.614697940094004,20.0,26
0.03820758,0.028179184,0.059843258885396516,0.05334212283157526,1851.6635263056523,954.3918599439912,1547.1601186549858,349.6226144437022,3508.558474749154,1462.2184239933551,-360.45657,63.261906,174.43362,38.20512,-47.999306,38.982918,23.78805,25.751286,30.95645,20.329859,-18.255497,18.5693,7.7209034,15.318556,-6.662452,12.410191,-18.586096,11.314883,1.8311931,13.87817,-11.082468,10.753404,-8.686518,12.396628,3.0883212,9.3364105,DE_SitaSings_remix2_LD6,LP7,DE,LP70,41.69230769230769,16.096631276808772,40.0,26
0.04001463,0.026034843,0.0698936359102998,0.057281675030129015,2499.3737260642492,1320.3026328436044,2470.7545664575414,691.1866361653393,4676.45360478119,2371.5432556424225,-293.3669,59.26973,158.7539,40.062435,-48.65761,21.456022,29.87006,26.100174,-3.9826977,24.392763,3.4631743,15.684851,-21.945036,12.973381,-4.5607147,10.8428335,-13.974016,8.664156,-14.685441,11.350706,4.4258485,8.236387,-12.590902,11.872437,-1.5411662,8.167257,DE_SitaSings_remix2_LD6,Q1,DE,OpenUnmix_mid,21.96153846153846,15.63452786426445,18.5,26
0.03949822,0.027507491,0.0700442758704062,0.06629831078752257,2748.439485141958,1506.8953836468927,2906.4348722905493,689.1560320022749,5219.573466966876,2685.585224051821,-310.82547,66.32591,139.40773,42.003887,-28.940723,27.813131,42.40959,27.01456,3.875916,23.374199,17.906704,16.08263,-17.30137,15.141927,7.6345882,12.67469,-12.402969,10.880078,-7.0221963,11.630786,3.574071,9.212309,-9.578487,12.923418,3.4233687,8.676028,DE_SitaSings_remix2_LD6,Q2,DE,TFC_TDF_U_Net_mid,39.61538461538461,16.21869766183937,40.0,26
0.037886295,0.028795693,0.07777366416827854,0.08150025177773508,2888.322604384501,1761.1029427305823,2915.644451504675,729.2095224354537,5265.846946022727,2880.909990404089,-332.39566,71.91382,129.51941,50.864452,-29.197355,29.694778,39.402306,29.592033,5.909547,24.739765,13.122317,15.869908,-14.309644,15.855359,1.9151636,12.944662,-12.515057,11.513623,-9.717086,12.882138,2.8898652,9.382371,-8.439521,13.161256,-0.06982431,8.610818,DE_SitaSings_remix2_LD6,Q3,DE,Cocktail_mid,49.61538461538461,17.357596430558978,51.0,26
0.035645824,0.028817443,0.08112693801378143,0.08641481846580676,2818.680533614321,1897.970122838826,2688.033761173935,745.6711811931484,4981.47954885457,3004.6311007447766,-347.3805,74.43127,131.64407,54.297092,-26.474783,31.57321,29.99982,32.440968,7.7573457,30.002604,9.064035,18.670097,-14.846449,18.785685,3.1500692,14.430002,-12.467095,12.4638815,-8.347038,14.40204,2.234768,9.442148,-11.944264,15.335413,0.60835624,10.140286,DE_SitaSings_remix2_LD6,Q4,DE,DeepFilterNet2_mid,61.88461538461539,20.086466932891753,60.0,26
0.0386157,0.028350824,0.077017631014265,0.08000815147621355,2799.2809497262665,1784.9029033281074,2806.6753714364554,714.461912386706,5007.365207930367,2962.9651836760213,-336.625,78.47598,134.1085,52.848198,-27.370644,31.38709,33.268627,32.0986,6.347571,26.573063,13.04101,18.807503,-15.689878,17.475374,1.4660587,15.831198,-13.407891,13.896531,-10.116373,14.482459,-2.3759058,10.47036,-11.442838,15.741468,-1.5493718,10.233084,DE_SitaSings_remix2_LD6,Q5,DE,PSM_quantize_mask,74.96153846153847,19.82217095926835,75.0,26
0.038692083,0.027964715,0.0760117905282882,0.0777535258047499,2834.4868994941476,1697.433180706702,2896.5891826408983,676.3198171470515,5093.498020430367,2868.796584296431,-327.05234,78.748276,135.85674,50.35104,-31.462275,30.422462,32.833847,29.536953,3.5437388,23.914635,13.826191,17.621717,-15.837394,16.417328,1.6280137,14.834128,-13.299376,12.973148,-9.421147,13.411499,-2.2959216,9.672718,-10.356748,14.184724,-1.5452856,9.274559,DE_SitaSings_remix2_LD6,Ref,DE,reference,100.0,0.0,100.0,26
0.02977529,0.034255046,0.017726353236607144,0.015396758951353302,667.9747261873923,298.89961495621833,752.0660986471419,229.00318374274718,1350.0164794921875,729.0949564912206,-444.98486,57.85202,137.57042,46.525806,37.41974,22.098906,10.381768,21.351469,29.119186,20.697151,18.132908,12.100992,-7.6917505,19.099962,-3.4416106,12.797169,11.1151085,11.539055,5.1545205,8.398981,-3.127502,11.43998,2.2199664,9.154791,2.4948847,7.692015,DE_female_speech_music_1_LD0,LP3.5,DE,LP35,17.884615384615383,11.809578902152008,20.0,26
0.03030798,0.033973895,0.03620387486049107,0.05541585260830033,1316.5788903390835,1063.350322558546,1444.2354030620093,451.93391797655113,2540.072021484375,1717.5791253539646,-424.31857,69.308334,125.74866,43.75154,18.788565,33.94043,35.587986,24.324524,26.47111,20.615469,-0.887899,17.294367,7.7167454,16.964907,0.2861539,10.923523,-1.7441214,11.696394,10.1858015,11.567017,1.4325212,10.434704,-1.6842624,10.73766,1.1676891,8.505865,DE_female_speech_music_1_LD0,LP7,DE,LP70,33.76923076923077,16.61398854533779,32.0,26
0.03153154,0.03346936,0.04596819196428571,0.07305886589531996,2192.8134143411908,1632.2036847360507,2919.5165827909527,808.6840891243959,4092.5198364257812,2897.6537349753617,-393.63135,77.07294,122.04908,44.792397,20.306044,27.62073,35.56105,29.94947,10.363358,23.245203,10.161189,16.896778,-4.510788,16.359093,3.1435416,11.197863,1.3524901,12.582532,-0.27167556,10.844333,4.71566,9.288382,-4.1251864,13.015337,-3.7330618,9.451213,DE_female_speech_music_1_LD0,Q1,DE,OpenUnmix_mid,28.192307692307693,15.249968474116216,27.0,26
0.029168075,0.032823663,0.06134120396205357,0.09042161659684224,2878.2054445764825,1884.2041024939433,3626.311041565276,831.5928046488393,5716.29638671875,3584.2018779686964,-407.7139,86.12114,106.88539,46.02899,32.3709,30.649057,43.139233,33.033863,6.4823294,24.145218,16.21753,17.395937,-4.4522357,18.090584,4.0298314,10.96688,-0.5356066,11.898988,4.5520587,10.857917,4.1122413,9.555892,-3.8626168,12.896545,-0.8557868,9.425406,DE_female_speech_music_1_LD0,Q2,DE,TFC_TDF_U_Net_mid,40.5,23.35679772571574,41.0,26
0.028193474,0.033395164,0.0419219970703125,0.06766872028081009,2461.907331388754,1683.185927251932,3556.54888888706,967.0680201775118,4840.7025146484375,3499.0599653146237,-421.03192,76.70277,109.28652,45.676926,33.397278,29.28798,37.77403,25.874794,13.916612,21.115894,11.686983,15.279291,-0.17634447,16.900558,3.5806763,10.75102,-0.03287757,12.552283,4.3384275,10.676448,3.0663245,9.220747,-1.2333463,12.20696,-4.3637743,9.555952,DE_female_speech_music_1_LD0,Q3,DE,Cocktail_mid,39.65384615384615,20.021872655058633,40.0,26
0.029318806,0.034613144,0.054587663922991074,0.09037992782410478,2745.1125706551225,2316.0626841594512,3657.5423231329128,1028.399376397019,5014.9676513671875,4287.9560675031835,-416.13812,81.43847,101.15078,51.545635,37.213463,28.826159,40.408222,26.503838,15.805121,21.950148,13.869284,16.68651,-1.8092238,18.269976,5.032607,11.736977,0.023054505,12.66082,5.068824,11.300362,3.1425798,10.402461,-2.5849724,12.139255,-2.5584037,9.341714,DE_female_speech_music_1_LD0,Q4,DE,DeepFilterNet2_mid,46.61538461538461,24.875814636834583,41.0,26
0.030299656,0.03429091,0.055887276785714285,0.09070681315905604,2777.0396887928405,2211.319069352878,3651.6675907952003,981.063762992001,5180.2734375,4089.349406908695,-410.00726,80.776764,100.74979,52.262096,34.145367,27.974106,38.317547,26.778248,16.705696,23.022667,14.580326,17.06612,-4.842001,20.274696,5.4795823,10.806897,-1.0871652,12.426036,5.7871714,11.158975,4.7680955,10.9425125,-2.7070723,12.614608,-1.5275042,8.908487,DE_female_speech_music_1_LD0,Q5,DE,PSM_quantize_mask,67.61538461538461,21.303665267886508,67.0,26
0.030794254,0.033787917,0.05550275530133929,0.09026675633277001,2867.145923312318,2192.272318463555,3751.9773265381286,962.7888428507557,5404.314880371094,4106.151739109041,-404.30008,82.51367,101.84081,50.643085,31.375956,27.306395,36.505383,25.462307,15.152693,21.67152,14.334037,15.916217,-4.770592,19.399828,6.168975,10.211902,-1.1037287,12.19699,6.151724,10.778485,4.915656,10.172137,-2.0682883,12.188998,-1.6597189,8.362142,DE_female_speech_music_1_LD0,Ref,DE,reference,99.84615384615384,0.7844645405527368,100.0,26
0.037451617,0.029119117,0.02761933843411996,0.01278325778168022,946.9308990151357,294.8612614060951,848.8787817272466,213.61415559662774,1888.0193929756638,618.6660901024262,-430.73407,51.167446,180.60303,38.315357,2.315823,21.867718,-27.376564,22.912985,30.667679,19.77516,24.798765,12.231198,-17.574781,16.325449,-10.862351,12.760496,8.914705,9.848631,-8.462043,10.268291,-20.88029,12.109287,-1.6332991,8.27941,5.570674,7.4781165,DE_female_speech_music_2_LD9,LP3.5,DE,LP35,17.73076923076923,11.567394494207216,19.0,26
0.037737947,0.02891219,0.043263543203048184,0.040508592508559975,1510.4422340995834,818.1692220149812,1439.3104498961115,476.8259680910977,2959.153328954646,1543.8416364748327,-398.69196,58.739414,162.67801,38.172863,-26.990303,31.065226,10.740629,29.101347,28.266533,20.375937,-4.293129,15.938844,3.1865292,20.350618,-3.1031935,12.361028,-8.280729,12.056447,-5.517303,15.176674,-13.23812,11.691182,-2.4508371,9.232242,-1.2890775,9.162016,DE_female_speech_music_2_LD9,LP7,DE,LP70,31.423076923076923,15.56193580997705,30.0,26
0.039870836,0.029505508,0.05958519619591937,0.07438481190644892,2280.410974657303,1664.91551685948,2418.9997608236845,846.4937498066814,4114.72621681416,2890.881146557003,-349.99106,66.988815,148.35863,42.413334,-28.725468,20.514168,10.712516,25.7202,3.8177946,23.74559,18.477636,16.15472,-15.710181,16.555147,1.7697103,11.181824,-2.3142107,10.763058,-16.566713,14.815809,-1.6980176,9.150282,-5.9961996,9.4764185,-3.5300727,9.04143,DE_female_speech_music_2_LD9,Q1,DE,OpenUnmix_mid,24.53846153846154,12.61500937528235,23.5,26
0.03944018,0.029810492,0.06897680832104228,0.09240818906153109,2692.176051104024,1952.4031556769082,2986.24748326001,786.2856640292549,4855.006827295354,3305.0389861811354,-367.8053,72.24771,129.45853,43.164974,-8.946967,25.55307,20.45075,29.739523,-1.9286776,24.155537,26.73827,17.108479,-18.046246,20.159735,4.5199943,12.022803,-2.463504,11.818976,-13.75934,16.250797,-3.264269,10.344913,-5.271423,9.745847,-3.036284,9.554939,DE_female_speech_music_2_LD9,Q2,DE,TFC_TDF_U_Net_mid,57.73076923076923,24.6715345162115,56.5,26
0.03919572,0.030483132,0.06655892791297935,0.0947585797622908,2474.273300994549,2128.1305284459468,2602.83122692497,905.0397184001225,4325.611863938053,3415.3289686408457,-385.7924,71.63172,127.70291,51.523113,-13.131316,28.18235,19.765865,29.025887,7.3192024,23.566755,17.869902,16.333027,-9.02989,18.534119,3.616897,12.184788,-3.800068,11.6427145,-10.458707,15.820223,-2.1863763,10.077757,-5.0766463,10.07519,-3.0709245,8.311515,DE_female_speech_music_2_LD9,Q3,DE,Cocktail_mid,51.42307692307692,20.24484739764284,49.5,26
0.039076697,0.030843789,0.0747680063913471,0.1063531658618092,2844.2328234369706,2323.9126247561153,3095.7331302326525,893.245864201291,4878.784395741151,3814.8297537038384,-385.4466,74.317375,120.85275,55.173557,0.2723246,25.155817,15.24594,31.37366,5.075081,25.776419,26.862743,17.612112,-16.878508,24.979904,9.679054,13.0472555,-1.1060221,12.7978945,-12.54957,19.175356,-1.5565708,10.947544,-1.8547957,11.323231,-5.9837203,10.650415,DE_female_speech_music_2_LD9,Q4,DE,DeepFilterNet2_mid,62.80769230769231,15.45320479581949,63.5,26
0.03989327,0.029997377,0.06859463341937069,0.09249304351223556,2791.8968275594034,2103.6820690797945,3106.2930118012505,880.2777272156145,4979.8020084347345,3604.3969750265733,-370.3174,74.11487,121.91551,48.099674,-3.780591,24.814493,18.241661,31.171474,4.339399,24.717478,27.074873,17.624975,-20.278833,23.477587,6.225576,12.994294,-3.8923419,14.191117,-15.426558,18.529163,-5.3385005,11.575041,-3.2657743,11.346969,-5.850601,10.095013,DE_female_speech_music_2_LD9,Q5,DE,PSM_quantize_mask,87.84615384615384,15.473053500049193,95.5,26
0.039567664,0.029544963,0.06757005899705015,0.08912273738517468,2810.1080131255694,2007.097112451967,3160.4346204722556,840.2630341645557,5071.312828401548,3486.0060486964953,-361.71164,74.5052,123.518654,45.25981,-9.103188,23.622557,17.726255,28.922144,3.0688624,23.477306,26.177578,16.668016,-19.917574,21.91342,5.9487166,11.902827,-4.529221,13.374336,-15.141669,17.390081,-5.615387,11.043656,-3.6053994,10.653762,-5.983042,9.4791975,DE_female_speech_music_2_LD9,Ref,DE,reference,100.0,0.0,100.0,26
0.032948386,0.03020193,0.030926257969034608,0.02154648931557605,999.5633515752955,361.3940048103848,858.2462398455782,191.05869738861375,1964.6008100665983,638.3282986982175,-419.75623,52.250324,161.81453,36.266838,6.7537985,27.598778,-21.498583,25.217337,25.385847,17.10324,18.20979,10.563356,-18.27988,16.501833,-10.455006,12.062587,9.120868,10.633162,-4.6559806,8.224269,-15.967243,11.94679,-0.801914,10.087097,3.8833559,8.043056,DE_female_speech_music_3_LD3,LP3.5,DE,LP35,21.615384615384617,14.184715501065003,20.0,26
0.033589777,0.030397765,0.04118772412909836,0.03490203871429864,1513.6812874983623,673.3280179416003,1417.4618184312783,297.66143942382234,2969.0717853483607,1147.7531827113276,-391.33786,65.82317,146.9607,32.326088,-21.062817,41.70162,11.688643,22.670633,27.351944,17.349533,-10.973022,17.837225,-1.9088982,14.080468,2.4489927,10.712291,-9.440524,11.105345,-5.327713,12.013215,-3.0826018,9.898196,-3.698241,12.083538,-5.7009835,10.763933,DE_female_speech_music_3_LD3,LP7,DE,LP70,40.19230769230769,19.1269845626941,40.0,26
0.034842603,0.02985288,0.04754071678620218,0.03998488085372865,1974.2912465393028,944.4468619019024,2248.086732215949,637.4269003608831,3644.739770107582,1801.5377236335275,-357.35284,64.44434,147.38757,29.990105,-31.221987,32.549835,6.0992956,19.190332,11.714566,17.755495,-0.22100174,12.883151,-11.746423,11.193927,-0.10920372,10.196665,-5.9601355,8.975802,-17.423464,10.057456,0.13171476,9.865049,-2.031357,9.601535,-9.328797,8.875755,DE_female_speech_music_3_LD3,Q1,DE,OpenUnmix_mid,19.307692307692307,11.959161277511834,18.0,26
0.034452643,0.030489758,0.054265034437613845,0.05300491965149878,2414.047095508985,1163.5124464825735,2866.6686612674953,714.8474498367178,4567.843477843237,2291.4581356576105,-362.69812,70.20026,130.12646,30.610798,-17.701313,34.305553,21.097927,21.985546,8.594344,17.722237,5.304868,12.77679,-12.832222,13.987968,3.9080355,10.809773,-6.0988073,9.869783,-13.799433,10.813705,2.14515,10.411431,-1.5350096,10.703028,-8.549309,9.472467,DE_female_speech_music_3_LD3,Q2,DE,TFC_TDF_U_Net_mid,43.03846153846154,15.287853398645002,45.5,26
0.03296202,0.031387858,0.05154079861111111,0.054377485111719505,2341.1977045004196,1316.1832189033814,2896.6141597033325,829.9797575672641,4424.092677382172,2579.8406358429124,-385.17664,69.28075,127.41082,33.63081,-8.924089,36.453545,19.235224,21.65109,11.599383,20.315365,4.9612417,13.611887,-8.630648,14.1807995,-0.46722022,11.053577,-7.298083,10.300015,-12.542091,11.135758,0.23354618,9.839551,0.15010746,9.551921,-7.049313,9.280812,DE_female_speech_music_3_LD3,Q3,DE,Cocktail_mid,47.34615384615385,20.67644516389083,45.0,26
0.032291483,0.031481046,0.050241828181921674,0.055141046196224286,2122.558979904627,1338.6418632539358,2533.323178227642,759.3665517256671,3838.0287045338114,2436.4623528982406,-391.0287,68.44816,134.69168,36.615726,-9.997325,37.520454,14.774805,24.263409,18.156452,19.947042,2.9911687,15.70051,-12.562291,16.262844,4.407406,11.672986,-7.0897355,10.945487,-12.428643,12.128537,3.6646988,11.197623,-2.0086288,10.776897,-7.8894963,10.811643,DE_female_speech_music_3_LD3,Q4,DE,DeepFilterNet2_mid,51.0,22.380348522755405,53.5,26
0.033358686,0.030751528,0.05270146715619308,0.05856234759993897,2237.397330385582,1353.6559837977636,2631.755282399973,740.0504197691419,4095.6426901895493,2488.1768427747174,-382.53064,73.20309,128.8855,36.31269,-11.654435,37.53713,17.27856,25.279146,14.354736,19.523993,3.993093,15.088581,-12.662679,16.66869,5.5960546,12.475445,-6.0622787,11.398792,-11.909612,13.935883,1.1863453,11.709745,-5.0165586,13.175509,-7.9180117,11.9292345,DE_female_speech_music_3_LD3,Q5,DE,PSM_quantize_mask,75.73076923076923,21.443055178416518,83.5,26
0.03371105,0.03031702,0.051350466757741346,0.05784673434924098,2277.6583355041103,1315.652448428813,2718.4778286507762,712.1735560920007,4164.988233222336,2437.4084071444095,-375.99515,75.63392,129.52594,35.142338,-14.399951,37.30074,17.317612,24.351894,13.27813,18.529806,4.6282287,14.226354,-12.652969,16.10478,5.409,11.779626,-5.9283037,11.044889,-11.2811,13.413767,1.2527002,11.11774,-4.5353627,12.592663,-7.5111604,11.115928,DE_female_speech_music_3_LD3,Ref,DE,reference,97.3076923076923,9.922778767136677,100.0,26
0.051268168,0.018799772,0.013334269866589327,0.0036710264175079657,457.9203378654373,91.69567808503633,536.0702803946128,132.67362017732736,709.5465215342227,237.28493667612975,-425.8867,32.280823,217.10115,24.592934,45.791576,12.190441,-2.927294,10.683757,33.03457,8.983538,27.604431,8.7948265,-7.358167,12.054865,-5.9469805,6.7336116,6.931746,5.662556,-7.0746517,6.135853,-16.103096,7.6792293,-0.5928228,5.5639706,3.233306,6.0825357,LP_11_guitar,LP3.5,LP,LP35,20.923076923076923,13.772212827060368,20.0,26
0.051285237,0.018806653,0.014313664624419953,0.004370226255727569,601.3075413113608,167.37458728639982,939.9292237272235,241.30338308660154,868.2477273963167,436.0782715559577,-397.64957,45.28524,200.87953,18.507925,20.375154,21.927872,31.773283,14.511493,29.064003,9.130789,1.3803107,16.76333,14.611607,9.447404,-1.3930979,8.146836,-11.499671,8.086115,1.4224708,8.387277,-10.335522,7.237422,-7.4748936,7.6312766,3.4292579,7.174183,LP_11_guitar,LP7,LP,LP70,44.0,20.67268729507608,44.5,26
0.05127691,0.018803002,0.013746080155162413,0.003974168034878093,520.2012215447579,122.6394164521156,709.2182222926082,170.61650471034795,777.6683833925464,325.15551122190976,-409.97266,38.748646,210.13023,21.980227,27.86015,18.414246,14.838243,8.208008,39.49549,10.050068,6.818073,14.654704,-0.92986494,9.545317,9.437782,7.4183755,-8.059262,7.218683,-12.046809,6.9544635,0.05985175,5.3925924,-5.6878953,7.649761,-7.6026087,6.1324544,LP_11_guitar,Q1,LP,LP50,31.615384615384617,15.786264721147743,30.0,26
0.051288746,0.018808363,0.014687522658062646,0.004769437319196767,665.6442190149962,214.6690428204198,1136.6906990951743,318.1891877869011,943.8387629604118,548.5003056004664,-391.57266,50.001354,194.72705,16.681208,20.617512,21.68941,37.500824,18.569178,20.707308,13.897856,7.607268,13.057069,13.929971,9.172458,-6.4207015,11.058019,-3.821159,7.1761584,-4.5064054,7.5543423,-9.335703,6.621274,-3.3170602,6.378835,-3.2213056,7.932761,LP_11_guitar,Q2,LP,LP90,55.57692307692308,22.578171895745818,55.5,26
0.051290244,0.018809522,0.015008700696055685,0.005109802688429195,714.9446229313659,249.73997115528402,1295.9564625486241,372.3083550695446,995.0737973100348,632.8565997233796,-388.178,52.88853,190.82043,16.315857,22.179796,20.48753,38.84879,19.540527,16.975517,16.81292,12.311889,11.622126,10.006637,8.494276,-4.71265,9.820284,-2.7316895,7.3793144,-7.9238076,8.755426,-4.9104915,5.755582,-7.0957313,8.068979,-1.4516011,7.200034,LP_11_guitar,Q3,LP,LP105,70.76923076923077,22.6615227949186,75.5,26
0.051291544,0.018810488,0.015166174231438515,0.005418846099908269,761.5499647383275,292.7806388040087,1444.4104052649448,443.2497848581033,1050.930226761891,745.2341148492382,-386.06848,55.04927,188.20987,16.929369,23.767057,19.19082,38.6752,19.357187,15.7028675,18.121346,14.699647,11.874253,7.110665,9.727121,-2.0342338,8.861702,-4.533207,6.854283,-7.4268928,8.277755,-4.010189,6.0781994,-9.136001,9.629953,1.19433,7.1163197,LP_11_guitar,Q4,LP,LP120,88.26923076923077,15.254003257657162,94.5,26
0.05129202,0.018810801,0.015272100674303945,0.005602887779915543,803.930974253339,320.1393268063861,1599.0234824901365,476.2953281623399,1092.3978801116589,814.5230476017454,-384.87222,56.45442,186.65454,17.77885,24.936037,18.241636,38.07781,18.757206,15.638671,18.148232,15.406041,12.1297245,5.886219,10.664574,-0.49835944,8.95131,-6.1278653,7.1811786,-6.0301147,7.5575852,-4.9937167,5.5411277,-8.708675,9.183356,1.3695425,7.124668,LP_11_guitar,Q5,LP,LP150,96.92307692307692,4.922788453086945,99.0,26
0.05129203,0.018810801,0.015272100674303945,0.005610682060215042,820.9138386463114,326.74428347945445,1682.6240679477066,477.46331751834475,1103.214442702291,833.2443777968621,-384.8094,56.558395,186.5688,17.855988,25.013088,18.20581,38.014347,18.689575,15.684276,18.07269,15.380928,12.121028,5.8890934,10.662049,-0.4791934,8.976063,-6.1668897,7.22726,-5.9737506,7.534958,-5.0621862,5.5063577,-8.632184,9.100759,1.2916447,7.087337,LP_11_guitar,Ref,LP,reference,97.53846153846153,6.906407281536583,100.0,26
0.040413547,0.017575093,0.03991614251015081,0.02349475009358517,1147.1221319360168,352.7967585839424,953.4715011810118,112.74350750770792,2285.7669980785963,478.956854660968,-394.5,30.01493,233.49162,23.354395,-15.68094,18.668354,-42.409096,13.383636,48.11143,10.332866,35.56261,7.3526106,-23.147001,9.814972,-3.877242,6.5610867,28.217558,6.192793,2.741845,7.210517,-13.355581,7.891835,11.374022,7.176065,13.893553,7.6540046,LP_23_jazz,LP3.5,LP,LP35,18.53846153846154,12.618179802905868,18.0,26
0.04069816,0.017655833,0.04486409694025522,0.02485981206833948,1621.5806619881992,433.2067243667968,1546.8924472670199,240.43656989610892,3208.3723240828017,750.2394978100147,-338.33542,38.91179,199.9386,20.18555,-63.793205,23.978933,26.753103,15.945328,35.71378,10.442331,-11.644443,10.146611,20.629189,10.224297,-0.36434504,7.3134027,-2.5408225,6.382602,18.447544,6.9200945,-5.980426,8.556143,3.7674255,7.0487275,10.504358,8.0017395,LP_23_jazz,LP7,LP,LP70,35.84615384615385,18.470933506874648,37.0,26
0.04063265,0.01765615,0.04174691397186775,0.023243689115543927,1373.1678737167276,379.4001741687071,1207.9202727528289,135.08820236781457,2712.6590029546114,522.477083106288,-363.4199,34.383965,219.53703,21.826609,-50.263664,22.262356,-7.151937,12.196277,59.44227,11.178044,-4.907088,9.715921,-8.928713,8.388774,24.83059,7.434887,-2.0623107,7.052797,-4.8380933,7.2641363,17.831602,6.8680286,-0.38889775,7.243874,-5.7742543,7.631273,LP_23_jazz,Q1,LP,LP50,25.576923076923077,13.188398164820708,27.5,26
0.04073178,0.017655592,0.047000752247679814,0.026228339330720687,1843.2914705196397,510.85148334164217,1886.393704336029,334.6520391063355,3650.7272671657483,1043.057115951353,-321.80838,42.469646,183.01913,19.836857,-62.595318,23.611427,41.721645,18.803308,13.088799,13.1393585,6.104635,7.3779426,17.226084,9.348649,-12.560739,8.9240675,17.92881,6.648622,1.1643766,7.5910816,-0.94520277,7.360342,12.81498,7.3782983,-6.7218423,7.981728,LP_23_jazz,Q2,LP,LP90,48.42307692307692,23.177874064586817,48.0,26
0.04074203,0.017655425,0.0480441560324826,0.027161686652410148,1971.7247300162624,558.5534738477907,2100.7416603304137,386.2211459247955,3899.3583236658933,1214.6653380222572,-313.51596,44.61915,173.40134,20.202929,-58.535484,22.776356,44.642475,19.336466,4.296353,14.913146,17.553926,7.4099064,7.2479324,8.384251,-7.584611,7.7202487,19.620884,6.623689,-6.433495,8.661134,9.701161,6.936898,2.9855833,7.1194324,-1.1613948,7.711925,LP_23_jazz,Q3,LP,LP105,64.65384615384616,22.46765196043825,63.0,26
0.04074544,0.017655214,0.048465595997679814,0.027317067359111376,2058.4109481937267,589.5345756545793,2260.321298101929,416.56102372987016,4054.062647277407,1319.36237059426,-307.99454,46.313248,166.56355,20.739424,-54.364304,21.88241,44.159958,19.089901,0.9968544,15.597018,23.783243,8.181006,-0.33697623,8.702268,-0.53575945,6.893683,14.837354,6.023503,-5.050592,8.1050415,11.986374,6.962548,-2.3193424,7.5407667,5.782027,8.148932,LP_23_jazz,Q4,LP,LP120,87.1923076923077,13.676313043417018,92.5,26
0.040746707,0.017654996,0.048755619199535964,0.027464788686837643,2147.8216976773138,620.8878990822652,2449.378187681511,453.0789953251658,4194.952746610354,1412.6121318352486,-302.89206,48.68996,159.8858,22.294958,-49.216232,20.614008,41.292126,17.718634,1.191032,15.267968,26.241901,8.698625,-5.02326,9.645053,5.6236653,7.206532,8.161831,6.85176,1.1361392,6.849491,7.1797104,7.5738745,0.46181026,7.3600154,5.331943,7.677675,LP_23_jazz,Q5,LP,LP150,97.3076923076923,6.643909877590037,100.0,26
0.040747155,0.017655136,0.04880999854988399,0.02752528590510197,2222.438138083646,644.6052563574223,2655.2900029431453,482.1764584215847,4281.685091447941,1464.6077231202692,-301.1782,50.15636,157.52191,23.911366,-47.02866,19.864862,39.38628,16.73483,2.726895,14.4230585,25.141855,8.309445,-4.3991046,9.135939,5.4872923,7.338933,7.82722,6.9691987,1.8997301,6.950489,6.0539494,8.010651,1.8669016,7.581214,3.7446012,7.562512,LP_23_jazz,Ref,LP,reference,97.1923076923077,6.387608195681579,100.0,26
0.04512202,0.018320285,0.028931814834118927,0.03075703993803765,869.5626881834664,413.3597506632686,926.6772738576285,559.8332036364046,1732.5874444796955,982.4298471349941,-382.599,53.905163,256.90692,43.344063,5.549863,14.570682,-40.174564,15.680195,34.570316,9.301188,27.1838,8.434738,-20.804804,9.057166,-4.744297,7.6829896,18.24725,7.5315576,-7.481514,6.3046646,-19.224857,7.536079,5.8513174,6.2598763,8.500272,6.1185822,LP_AmateurOnPurpose,LP3.5,LP,LP35,16.192307692307693,10.174553477255817,15.0,26
